# Modelname      Sex    Age    Sexiness   Bravery     Attack   Defend   Agility   MeleeMartialLevelPercent   1stLanguage  2ndLanguage  Tickboxes
player,   M,   30,   3,   5,   1,   0.4,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_player,   counters_player,   firearm_core,   ground_player,   -,   move_melee,   +cancarryweapons
M_Y_Tourist_02,   M,   26,   1,   1,   0.8,   1.8,   2,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +tourist+drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+replytoho+taketaxi+late+softjack+murderattack
F_Y_Tourist_01,   F,   26,   1,   1,   0.8,   1.8,   2,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +tourist+drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+taketaxi+softjack+murderattack
F_Y_Shop_03,   F,   26,   4,   2,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +bowling+drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+argue+phoneuser+insultbum+taketaxi+watchfight+murdershakefist+murderrunaway
M_M_Midtown_01,   M,   31,   2,   1,   0.7,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+argue+phoneuser+givebummoney+replytoho+taketaxi+watchfight+softjack+murdershakefist+murdercallpolice+cancarryweapons+likesart
M_Y_Downtown_02,   M,   25,   3,   1,   1,   1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+argue+phoneuser+insultbum+taketaxi+watchfight+softjack+murderattack+cancarryweapons+gardening
F_M_Pmanhat_01,   F,   39,   4,   1,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+smoker+phoneuser+insultbum+taketaxi+late+softjack+murdershakefist+murderattack+office+gardening
F_M_Pmanhat_02,   F,   45,   2,   1,   0.9,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+phoneuser+givebummoney+taketaxi+late+softjack+murdershakefist+murderrunaway+office+gardening
M_M_Pmanhat_02,   M,   42,   3,   1,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+phoneuser+givebummoney+replytoho+taketaxi+late+softjack+murdershakefist+murdercallpolice+cancarryweapons+office
M_M_Pmanhat_01,   M,   47,   4,   2,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+smoker+phoneuser+givebummoney+replytoho+taketaxi+watchfight+murderrunaway+cancarryweapons+gardening
M_Y_Soho_01,   M,   25,   4,   2,   1,   1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+argue+phoneuser+givebummoney+taketaxi+watchfight+murderattack+gardening
F_Y_Pmanhat_01,   F,   21,   5,   1,   0.9,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+watchfight+softjack+murdershakefist+murderrunaway+dislikesart+office
F_Y_Pmanhat_02,   F,   21,   5,   1,   0.9,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+watchfight+softjack+murdershakefist+murderrunaway+office
F_Y_Street_34,   F,   21,   5,   2,   0.9,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+argue+smoker+phoneuser+taketaxi+watchfight+murdershakefist+murderattack
F_Y_Socialite,   F,   25,   5,   1,   0.4,   1.9,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+phoneuser+givebummoney+taketaxi+late+softjack+murdershakefist+murderattack
M_Y_PCool_01,   M,   22,   5,   1,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+drivesboat+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+late+softjack+murdershakefist+murdercallpolice
M_Y_PCool_02,   M,   27,   5,   1,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+drivesboat+onfoot+argue+smoker+phoneuser+givebummoney+taketaxi+late+softjack+murdershakefist+murderrunaway+dislikesart
F_Y_PCool_01,   F,   21,   3,   1,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+drivesboat+onfoot+argue+smoker+phoneuser+givebummoney+taketaxi+late+softjack+murdershakefist+murderattack+likesart
F_Y_PCool_02,   F,   21,   3,   1,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+drivesboat+onfoot+argue+smoker+phoneuser+givebummoney+taketaxi+late+softjack+murdershakefist+murderattack+likesart
F_Y_Pmanhat_03,   F,   26,   4,   2,   0.9,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+phoneuser+taketaxi+late+softjack+murdershakefist+murderrunaway+dislikesart
M_Y_Pmanhat_01,   M,   23,   4,   1,   0.7,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesbigcar+onfoot+smoker+phoneuser+taketaxi+softjack+murdershakefist+murderattack+cancarryweapons
M_Y_Pmanhat_02,   M,   23,   4,   1,   0.7,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesbigcar+onfoot+smoker+phoneuser+taketaxi+softjack+murdershakefist+murderattack+cancarryweapons
M_M_Gaymid,   F,   45,   3,   1,   0.7,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+drivesboat+onfoot+smoker+phoneuser+insultbum+replytoho+taketaxi+softjack+murderattack+dislikesart
M_Y_GayYoung,   F,   21,   5,   1,   0.7,   1.1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+onfoot+smoker+phoneuser+givebummoney+replytoho+taketaxi+softjack+murderattack+likesart
M_M_Prich_01,   M,   55,   3,   3,   0.7,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesrichcar+drivesbigcar+drivesboat+onfoot+smoker+phoneuser+givebummoney+replytoho+taketaxi+late+murdershakefist+murderrunaway+cancarryweapons+likesart+office+jewish
F_M_PRich_01,   F,   58,   2,   1,   0.3,   3,   1,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+smoker+phoneuser+insultbum+taketaxi+late+softjack+murdershakefist+murderattack+dislikesart+office+jewish
M_Y_Prich_01,   M,   30,   2,   1,   0.7,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesrichcar+drivesbigcar+drivesboat+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+late+softjack+murdershakefist+murderrunaway+cancarryweapons+likesart+jewish
F_Y_Prich_01,   F,   27,   5,   1,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesrichcar+drivesbigcar+onfoot+argue+smoker+phoneuser+insultbum+late+softjack+murdershakefist+murderattack+cancarryweapons+office+jewish
M_O_Hasid_01,   M,   60,   1,   1,   0.7,   1.1,   1,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+givebummoney+taketaxi+watchfight+softjack+murdershakefist+murdercallpolice+jewish
M_Y_Hasid_01,   M,   29,   2,   1,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+argue+givebummoney+taketaxi+watchfight+softjack+murdershakefist+murdercallpolice+jewish
M_Y_Tough_05,   M,   29,   4,   5,   1.1,   1.5,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +criminal+drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+argue+phoneuser+insultbum+taketaxi+watchfight+murdershakefist+murdercallpolice+murderattack+cancarryweapons+gardening
F_M_PJersey_01,   F,   37,   3,   1,   0.4,   1.9,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+late+softjack+murdershakefist+murderattack+cancarryweapons+office
F_M_PJersey_02,   F,   37,   3,   1,   0.4,   1.9,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+late+softjack+murdershakefist+murderattack+office
F_O_PJersey_01,   F,   47,   2,   1,   0.4,   1.9,   1,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+phoneuser+givebummoney+taketaxi+softjack+murderattack+gardening
F_Y_PJersey_02,   F,   22,   4,   1,   1.1,   1.5,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+argue+phoneuser+insultbum+taketaxi+watchfight+softjack+murderrunaway+gardening
M_O_PJersey_01,   M,   57,   2,   2,   0.4,   2.5,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+taketaxi+watchfight+murdershakefist+murdercallpolice+cancarryweapons+gardening
M_Y_PJersey_01,   M,   22,   3,   2,   1,   1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+smoker+phoneuser+insultbum+replytoho+watchfight+murderattack+cancarryweapons+gardening
M_Y_PEastEuro_01,   M,   22,   4,   3,   1,   1,   3,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+watchfight+late+murdershakefist+murderrunaway+cancarryweapons+gardening
F_M_PEastEuro_01,   F,   45,   4,   3,   1,   1,   3,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+watchfight+late+murdershakefist+murderrunaway+cancarryweapons+gardening
M_O_EastEuro_01,   M,   65,   2,   2,   0.4,   2.5,   2,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+insultbum+replytoho+taketaxi+watchfight+murdershakefist+murderrunaway+cancarryweapons+gardening
M_M_PeastEuro_01 ,   M,   65,   4,   3,   1,   1,   3,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+watchfight+late+murdershakefist+murderrunaway+cancarryweapons+gardening
F_O_PEastEuro_01,   F,   70,   2,   1,   0.3,   3,   1,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+softjack+murdershakefist+murdercallpolice+gardening
F_Y_PEastEuro_01,   F,   22,   4,   1,   0.9,   1,   2,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+phoneuser+insultbum+taketaxi+late+softjack+murdershakefist+murderattack+cancarryweapons+gardening
M_O_PEastEuro_02,   M,   72,   2,   1,   0.4,   2.5,   1,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+givebummoney+replytoho+taketaxi+softjack+murdershakefist+murdercallpolice+cancarryweapons+gardening
F_O_PEastEuro_02,   F,   70,   2,   1,   0.3,   3,   1,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+softjack+murdershakefist+murderrunaway+gardening
M_M_GunNut_01,   M,   36,   1,   3,   1.1,   1.5,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+insultbum+replytoho+watchfight+murdercallpolice+cancarryweapons
M_Y_ClubFit,   M,   25,   5,   3,   1.2,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +onfoot+phoneuser+insultbum+taketaxi+watchfight+murderrunaway+cancarryweapons
M_Y_ShopAsst_01,   M,   30,   3,   1,   0.5,   1.7,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +softjack+murdercallpolice
M_Y_Valet,   M,   30,   2,   3,   1,   1,   4,   50,   E,   S,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+murdercallpolice
M_M_Hporter_01,   M,   62,   2,   2,   0.4,   2.5,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +murdercallpolice
F_O_Maid_01,   F,   60,   1,   1,   0.3,   3,   1,   50,   S,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +softjack+murdercallpolice
M_O_Hotel_foot,   M,   62,   2,   2,   0.4,   2.5,   3,   50,   E,   R,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +murdercallpolice
M_Y_Courier,   M,   35,   4,   1,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+softjack+murdershakefist+murderattack+cancarryweapons
M_Y_Modo,   M,   30,   3,   1,   0.5,   1.7,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +softjack+murdercallpolice
F_O_Binco,   F,   70,   2,   1,   0.3,   3,   1,   50,   R,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+softjack+murdershakefist+murdercallpolice+gardening
M_Y_Perseus ,   F,   21,   5,   1,   0.7,   1.1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+onfoot+smoker+phoneuser+givebummoney+replytoho+taketaxi+softjack+murderattack+likesart
M_Y_Dork_02,   M,   23,   1,   1,   0.5,   1.7,   2,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+phoneuser+replytoho+taketaxi+softjack+murderattack+cancarryweapons+gardening
M_Y_Street_03,   M,   32,   3,   3,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+drivesbigcar+drivesmotorcycle+onfoot+argue+smoker+phoneuser+givebummoney+taketaxi+watchfight+murderrunaway+cancarryweapons+gardening
M_Y_Queensbridge,   M,   30,   3,   3,   1.2,   1.3,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+argue+phoneuser+givebummoney+watchfight+murdershakefist+murderrunaway+cancarryweapons
M_Y_Street_04,   M,   20,   2,   1,   0.7,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+argue+phoneuser+taketaxi+watchfight+softjack+murdershakefist+murdercallpolice+cancarryweapons+gardening
F_Y_Street_02,   F,   34,   4,   1,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+watchfight+softjack+murderrunaway+cancarryweapons+gardening
F_Y_Street_12,   F,   20,   5,   1,   0.9,   1,   4,   50,   E,   S,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+argue+phoneuser+givebummoney+taketaxi+watchfight+softjack+murdershakefist+murderrunaway+cancarryweapons+gardening
F_Y_Street_05,   F,   31,   4,   2,   0.9,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +pool+drivespoorcar+drivesaveragecar+onfoot+argue+smoker+phoneuser+insultbum+taketaxi+watchfight+murderattack+cancarryweapons+gardening
M_O_Street_01,   M,   55,   2,   2,   0.4,   2.5,   2,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+taketaxi+watchfight+murderrunaway+cancarryweapons+gardening
M_O_Suited,   M,   68,   3,   1,   0.4,   2.5,   2,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+phoneuser+insultbum+replytoho+taketaxi+watchfight+softjack+murderrunaway+cancarryweapons+office+jewish
F_O_Rich_01,   F,   75,   3,   1,   0.3,   3,   1,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+phoneuser+insultbum+taketaxi+softjack+murderrunaway+jewish
F_Y_Nurse,   F,   25,   4,   2,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +murderrunaway
M_Y_Bouncer_01,   M,   35,   3,   4,   1.1,   1.5,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +phoneuser+murdercallpolice+cancarryweapons
M_Y_Goon_01,   M,   35,   2,   3,   1.1,   1.5,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +criminal+drivespoorcar+drivesaveragecar+onfoot+phoneuser+replytoho+watchfight+murdershakefist+murdercallpolice+cancarryweapons
F_Y_Cdress_01,   F,   28,   4,   1,   0.4,   1.9,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+smoker+phoneuser+taketaxi+softjack+murdershakefist+murderattack+cancarryweapons
F_Y_Shop_04,   F,   25,   3,   1,   0.5,   1.1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+taketaxi+softjack+murdershakefist+murderattack+cancarryweapons
F_Y_Shopper_05,   F,   25,   4,   1,   0.4,   1.9,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+phoneuser+givebummoney+taketaxi+softjack+murdershakefist+murderrunaway+cancarryweapons
F_Y_Street_09,   F,   25,   3,   1,   0.9,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+softjack+murdershakefist+murderattack+cancarryweapons+gardening
F_Y_Street_30,   F,   25,   1,   3,   1.1,   1.5,   2,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+insultbum+watchfight+murdershakefist+cancarryweapons+gardening
M_M_EE_Heavy_01,   M,   35,   2,   4,   1.1,   1.5,   3,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +taxidriver+drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+phoneuser+insultbum+watchfight+murdershakefist+cancarryweapons
M_M_EE_Heavy_02,   M,   35,   2,   4,   1.1,   1.5,   3,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+insultbum+watchfight+murdershakefist+cancarryweapons
M_M_FatMob_01,   M,   56,   1,   3,   0.4,   2.5,   1,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivesaveragecar+drivesrichcar+onfoot+phoneuser+insultbum+taketaxi+watchfight+murdershakefist+murdercallpolice+cancarryweapons
M_Y_Boho_01,   M,   30,   3,   2,   0.8,   1.2,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+taketaxi+murdershakefist+murderrunaway+cancarryweapons+gardening
M_Y_Dodgy_01,   M,   30,   2,   4,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+insultbum+watchfight+murdershakefist+murdercallpolice+cancarryweapons+gardening
M_Y_Downtown_01,   M,   25,   4,   2,   0.7,   1.1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+phoneuser+givebummoney+taketaxi+watchfight+murdershakefist+murderattack+cancarryweapons+gardening
M_Y_Downtown_03,   M,   25,   3,   1,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+taketaxi+watchfight+softjack+murdershakefist+murderattack+cancarryweapons+gardening
M_Y_Genstreet_16,   M,   25,   3,   1,   0.7,   1.1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+taketaxi+softjack+murdershakefist+murderrunaway+cancarryweapons+gardening
M_Y_Genstreet_20,   M,   25,   3,   2,   1,   1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+taketaxi+murdershakefist+murdercallpolice+cancarryweapons+gardening
M_Y_Genstreet_34,   M,   25,   3,   2,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +taxidriver+drivespoorcar+drivesaveragecar+onfoot+phoneuser+taketaxi+murdershakefist+murdercallpolice+cancarryweapons+gardening
M_Y_Harlem_04,   M,   25,   4,   3,   1.1,   1.5,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +criminal+drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+replytoho+taketaxi+watchfight+murdershakefist+murdercallpolice+cancarryweapons+gardening
M_Y_Street_01,   M,   25,   3,   1,   1,   1,   3,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+insultbum+taketaxi+softjack+murdershakefist+murderrunaway+cancarryweapons+gardening
M_Y_Streetblk_02,   M,   25,   2,   1,   1,   1,   4,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+phoneuser+givebummoney+taketaxi+softjack+murdershakefist+murderrunaway+cancarryweapons+gardening
